sale_id,customer_id,product_id,store_id,sale_date,quantity_sold,unit_price,payment_method,discount_applied,total_price
4079,242,10,70,11-08-2024,9,15.37,Debit Card,9,138.33
4080,816,245,17,17-11-2024,8,78.16,Credit Card,1.71,625.28
4081,651,26,73,11-10-2024,2,49.65,Debit Card,4.28,99.3
4082,310,256,85,10-06-2024,2,129.05,Debit Card,12.81,258.1
4083,895,222,96,27-04-2024,3,239.25,Debit Card,4.3,717.75
4084,774,291,59,05-12-2024,2,231.75,Online Payment,2.9,463.5
4085,262,303,48,24-04-2024,8,153.68,Debit Card,7.13,1229.44
4086,611,367,39,27-12-2024,1,126.93,Online Payment,14.67,126.93
4087,986,248,69,01-01-2025,3,45.24,Cash,3.06,135.72
4088,605,291,21,22-08-2024,4,192.43,Cash,2.81,769.72
4089,273,69,12,27-06-2024,7,44.24,Online Payment,4.27,309.68
4090,195,114,48,12-10-2024,5,181.52,Online Payment,11.45,907.6
4091,286,39,62,29-01-2025,3,113.24,Credit Card,17.93,339.72
4092,970,113,34,19-04-2024,2,246.51,Online Payment,19.58,493.02
4093,952,217,1,15-12-2024,3,232.16,Online Payment,15.36,696.48
4094,876,58,19,04-03-2025,8,27.37,Debit Card,14.01,218.96
4095,636,464,94,23-04-2024,4,127.19,Online Payment,8.2,508.76
4096,32,133,35,25-05-2024,2,62.47,Online Payment,0.68,124.94
4097,682,476,63,11-04-2024,3,156.16,Online Payment,6.03,468.48
4098,318,217,82,09-10-2024,8,156.19,Debit Card,19.3,1249.52
4099,201,265,99,20-09-2024,5,51.08,Debit Card,9.48,255.4
4100,293,397,51,03-08-2024,2,224.68,Credit Card,13.96,449.36
4101,272,419,90,28-03-2025,5,12,Cash,8.85,60
4102,459,282,18,01-06-2024,2,50.02,Debit Card,7.44,100.04
4103,842,211,82,05-08-2024,5,187.04,Cash,4.98,935.2
4104,493,342,27,27-10-2024,5,149.03,Debit Card,0.4,745.15
4105,401,128,85,28-10-2024,7,167.52,Cash,19.69,1172.64
4106,968,196,63,06-06-2024,8,36.08,Debit Card,1.1,288.64
4107,991,211,62,22-07-2024,1,246.08,Cash,6.01,246.08
4108,423,385,98,28-04-2024,2,216.33,Debit Card,1.18,432.66
4109,383,271,83,07-09-2024,4,23.03,Cash,10.66,92.12
4110,479,309,73,01-02-2025,5,130.05,Debit Card,0.29,650.25
4111,82,226,36,16-05-2024,3,125.45,Credit Card,2.31,376.35
4112,138,117,65,08-01-2025,4,238.95,Online Payment,19.17,955.8
4113,644,289,62,10-12-2024,2,234.18,Credit Card,13.43,468.36
4114,210,158,84,02-11-2024,4,96.66,Credit Card,2.52,386.64
4115,290,332,26,04-05-2024,3,215.98,Credit Card,15.17,647.94
4116,563,364,22,11-04-2024,3,189.3,Cash,13.69,567.9
4117,997,17,79,01-12-2024,7,130.65,Credit Card,12.3,914.55
4118,156,247,78,14-09-2024,3,246.51,Credit Card,2.4,739.53
4119,19,456,62,05-03-2025,6,27.92,Online Payment,10.74,167.52
4120,227,215,15,14-04-2024,6,182.79,Online Payment,17.63,1096.74
4121,122,420,58,16-12-2024,5,248.76,Online Payment,1.1,1243.8
4122,670,412,53,11-10-2024,1,115.89,Online Payment,2.6,115.89
4123,531,492,21,22-03-2025,6,189.93,Cash,16.83,1139.58
4124,337,142,12,01-03-2025,5,131.66,Cash,16.06,658.3
4125,72,59,29,23-11-2024,9,75.85,Online Payment,3.45,682.65
4126,762,402,35,11-05-2024,6,212.85,Cash,1,1277.1
4127,20,192,40,25-06-2024,4,175.92,Cash,9.95,703.68
4128,735,463,64,25-08-2024,9,88.72,Debit Card,15.28,798.48
4129,395,444,81,16-10-2024,4,62.49,Credit Card,5.68,249.96
4130,217,412,67,26-11-2024,6,153.65,Debit Card,7.17,921.9
4131,772,100,79,23-07-2024,6,55.35,Online Payment,11.3,332.1
4132,68,475,53,12-04-2024,2,174.25,Cash,9.57,348.5
4133,44,336,46,08-12-2024,7,34.81,Credit Card,10.32,243.67
4134,263,272,54,27-07-2024,8,211.08,Debit Card,8.07,1688.64
4135,866,156,57,04-05-2024,5,115.51,Online Payment,17.77,577.55
4136,965,427,63,22-01-2025,3,105.19,Debit Card,10.63,315.57
4137,37,164,51,15-11-2024,5,49.58,Cash,19.79,247.9
4138,526,264,20,06-12-2024,9,224.94,Cash,4.16,2024.46
4139,490,447,62,28-10-2024,1,105.84,Cash,3.7,105.84
4140,27,31,49,08-08-2024,4,35.45,Debit Card,3.3,141.8
4141,93,259,81,08-03-2025,2,200.9,Debit Card,19.2,401.8
4142,976,212,59,30-12-2024,1,168.29,Debit Card,19.83,168.29
4143,505,107,81,02-08-2024,1,49.38,Cash,7.16,49.38
4144,692,433,8,31-08-2024,5,174.45,Debit Card,6.92,872.25
4145,86,118,18,27-08-2024,5,105.84,Cash,5.55,529.2
4146,650,2,18,14-02-2025,9,209.41,Cash,1.95,1884.69
4147,81,259,26,18-04-2024,1,239.64,Online Payment,0.38,239.64
4148,977,146,57,21-10-2024,8,121.44,Debit Card,16.57,971.52
4149,451,362,1,15-04-2024,3,78.16,Credit Card,18.62,234.48
4150,615,348,14,29-09-2024,6,225.42,Online Payment,6.63,1352.52
4151,903,177,85,19-01-2025,9,35.64,Online Payment,16.49,320.76
4152,707,217,29,18-03-2025,6,134.55,Cash,14.95,807.3
4153,929,283,14,16-06-2024,2,125.45,Cash,2.04,250.9
4154,771,386,84,31-10-2024,7,29.47,Debit Card,11.35,206.29
4155,922,117,36,15-01-2025,1,200.17,Cash,2.62,200.17
4156,750,260,74,23-05-2024,5,29.47,Online Payment,14.23,147.35
4157,120,408,36,19-02-2025,3,15.37,Credit Card,11.42,46.11
4158,333,407,61,14-07-2024,5,142.03,Online Payment,1.38,710.15
4159,491,28,17,03-06-2024,7,105.84,Online Payment,13.48,740.88
4160,642,497,79,19-02-2025,8,239.73,Cash,11.72,1917.84
4161,675,491,44,25-11-2024,2,49.65,Cash,18.37,99.3
4162,223,249,55,21-02-2025,6,225.38,Debit Card,16.12,1352.28
4163,509,47,81,15-10-2024,4,149.51,Cash,19.43,598.04
4164,384,76,94,20-10-2024,4,175.69,Cash,6.03,702.76
4165,804,268,78,05-09-2024,7,12,Debit Card,18.64,84
4166,957,187,17,04-04-2024,4,42.8,Online Payment,6.21,171.2
4167,786,184,59,25-06-2024,2,72.68,Cash,17.95,145.36
4168,661,43,57,17-09-2024,7,155.02,Online Payment,3.06,1085.14
4169,7,254,79,22-11-2024,7,224.18,Cash,12.64,1569.26
4170,999,475,40,09-12-2024,7,27.37,Online Payment,3.46,191.59
4171,515,277,4,26-01-2025,9,94.71,Cash,3.14,852.39
4172,903,213,64,03-04-2024,8,92.05,Debit Card,8.34,736.4
4173,740,308,48,15-04-2024,1,69.9,Online Payment,13.15,69.9
4174,767,328,30,10-03-2025,4,107.51,Credit Card,10.52,430.04
4175,718,456,75,03-12-2024,3,168.69,Credit Card,11.16,506.07
4176,950,104,25,24-10-2024,1,59.59,Debit Card,3.36,59.59
4177,351,489,61,11-03-2025,6,144.08,Online Payment,10.97,864.48
4178,425,250,31,23-12-2024,5,62.49,Credit Card,14.37,312.45
4179,548,255,64,01-12-2024,6,30.5,Online Payment,5.34,183
4180,465,382,26,06-01-2025,1,64.86,Credit Card,4.67,64.86
4181,819,253,47,19-07-2024,2,127.19,Cash,19.94,254.38
4182,992,369,71,26-04-2024,8,109.67,Cash,0.9,877.36
4183,58,401,58,06-11-2024,1,200.17,Credit Card,19.47,200.17
4184,472,334,76,15-04-2024,3,153.68,Credit Card,6.99,461.04
4185,46,454,28,01-12-2024,2,234.18,Cash,1.69,468.36
4186,522,259,14,25-05-2024,3,200.17,Credit Card,1.31,600.51
4187,852,187,11,27-04-2024,7,134.02,Debit Card,18.75,938.14
4188,276,411,94,15-03-2025,6,159.03,Cash,1.95,954.18
4189,264,379,79,19-03-2025,8,95.9,Cash,6.53,767.2
4190,420,294,31,04-10-2024,2,29.47,Credit Card,8.07,58.94
4191,741,109,19,23-10-2024,1,227.25,Credit Card,6.22,227.25
4192,907,427,43,28-06-2024,5,144.08,Online Payment,8.16,720.4
4193,819,41,73,17-02-2025,8,155.02,Debit Card,5.74,1240.16
4194,705,441,42,30-04-2024,1,88.98,Debit Card,11.48,88.98
4195,849,462,75,11-11-2024,5,209.41,Debit Card,6.76,1047.05
4196,887,265,98,14-10-2024,5,144.8,Cash,2.36,724
4197,497,382,79,15-05-2024,9,30.52,Credit Card,4.69,274.68
4198,707,242,95,06-10-2024,8,197.04,Credit Card,18.85,1576.32
4199,688,95,7,02-04-2024,4,18.09,Cash,3.87,72.36
4200,990,24,69,21-06-2024,5,32.39,Credit Card,17.17,161.95
4201,949,236,25,15-12-2024,9,235.07,Cash,3.94,2115.63
4202,775,390,90,23-03-2025,3,168.64,Debit Card,16.96,505.92
4203,903,481,19,18-09-2024,2,195.83,Credit Card,1.44,391.66
4204,9,402,95,19-02-2025,3,85.18,Credit Card,9.1,255.54
4205,279,363,71,27-05-2024,7,88.53,Online Payment,14.98,619.71
4206,720,162,35,10-07-2024,5,49.65,Online Payment,10.69,248.25
4207,909,187,47,05-06-2024,2,224.27,Cash,7.37,448.54
4208,235,55,4,15-07-2024,7,103.5,Cash,2.39,724.5
4209,645,142,67,17-06-2024,5,11.7,Online Payment,4.52,58.5
4210,350,169,52,02-06-2024,8,190.16,Cash,9.18,1521.28
4211,281,130,78,26-01-2025,8,125.45,Credit Card,9.05,1003.6
4212,716,53,16,06-09-2024,8,209.37,Online Payment,8.23,1674.96
4213,42,16,73,22-09-2024,4,55.35,Cash,11.03,221.4
4214,741,88,20,09-04-2024,7,207.93,Online Payment,16.49,1455.51
4215,930,418,51,07-11-2024,3,190.98,Credit Card,10.28,572.94
4216,913,63,78,18-07-2024,4,36.59,Debit Card,4.33,146.36
4217,7,389,58,03-03-2025,4,190.16,Cash,4.55,760.64
4218,193,220,32,04-07-2024,9,241.33,Cash,14.36,2171.97
4219,165,287,68,02-12-2024,1,40.73,Cash,3.52,40.73
4220,454,421,77,10-07-2024,3,40.06,Debit Card,10.68,120.18
4221,253,175,11,01-12-2024,6,15.78,Online Payment,4.01,94.68
4222,98,137,73,11-04-2024,3,27.37,Credit Card,18.52,82.11
4223,779,478,49,06-12-2024,7,29.68,Credit Card,16.92,207.76
4224,283,356,35,10-12-2024,5,246.88,Cash,5.21,1234.4
4225,111,5,34,27-12-2024,9,121.93,Cash,5.25,1097.37
4226,246,493,99,24-09-2024,4,158.97,Online Payment,17.95,635.88
4227,629,319,94,04-10-2024,3,180.81,Debit Card,2.32,542.43
4228,374,105,44,19-07-2024,4,74.06,Credit Card,4.17,296.24
4229,656,171,33,29-08-2024,2,191.03,Debit Card,0.62,382.06
4230,629,49,39,25-06-2024,4,134.02,Online Payment,12.72,536.08
4231,259,476,1,07-01-2025,9,85.18,Credit Card,3.1,766.62
4232,781,190,14,20-02-2025,6,49,Credit Card,13.83,294
4233,803,148,13,09-11-2024,2,94.99,Credit Card,5.7,189.98
4234,661,291,22,09-04-2024,4,248.17,Cash,19.81,992.68
4235,191,489,23,07-01-2025,2,35.86,Cash,3.33,71.72
4236,603,413,1,27-04-2024,7,52.74,Credit Card,16.18,369.18
4237,976,171,76,20-08-2024,4,40.73,Online Payment,15.98,162.92
4238,553,90,65,20-01-2025,1,120.52,Debit Card,14.59,120.52
4239,151,305,78,17-11-2024,8,171.65,Debit Card,4.46,1373.2
4240,237,324,24,19-07-2024,4,20.74,Debit Card,10.96,82.96
4241,117,344,72,17-06-2024,4,197.32,Debit Card,2.7,789.28
4242,48,439,12,16-03-2025,5,161.01,Credit Card,10.69,805.05
4243,840,6,67,06-05-2024,5,153.68,Credit Card,10.38,768.4
4244,845,55,57,23-08-2024,1,232.16,Credit Card,9.6,232.16
4245,887,320,95,11-05-2024,7,37.79,Online Payment,9.86,264.53
4246,530,229,32,28-11-2024,7,85.18,Credit Card,16.26,596.26
4247,127,339,62,08-03-2025,9,220.03,Cash,3.99,1980.27
4248,893,125,22,26-11-2024,4,148.56,Debit Card,14.6,594.24
4249,829,251,33,08-01-2025,6,32.39,Online Payment,4.99,194.34
4250,506,477,87,14-10-2024,4,166.4,Credit Card,10.38,665.6
4251,577,178,67,05-10-2024,1,115.32,Debit Card,7.03,115.32
4252,512,240,13,06-09-2024,4,165.77,Credit Card,14.81,663.08
4253,189,500,7,18-03-2025,4,126.41,Credit Card,0.04,505.64
4254,478,111,61,28-01-2025,6,32.39,Credit Card,2.72,194.34
4255,645,447,49,12-05-2024,3,153.91,Debit Card,16.13,461.73
4256,565,149,5,30-06-2024,1,71.06,Cash,17.6,71.06
4257,158,263,86,09-11-2024,1,233.8,Debit Card,0.45,233.8
4258,971,70,4,15-02-2025,1,124.09,Credit Card,0.42,124.09
4259,312,6,32,03-06-2024,5,36.08,Cash,0.41,180.4
4260,279,346,25,08-10-2024,4,73.14,Online Payment,14.49,292.56
4261,308,33,66,11-12-2024,2,54.39,Credit Card,2.63,108.78
4262,981,227,3,18-09-2024,9,130.46,Credit Card,8.14,1174.14
4263,208,191,69,03-12-2024,2,106.53,Cash,4.71,213.06
4264,699,82,38,29-04-2024,7,51.54,Credit Card,5.27,360.78
4265,521,436,35,16-10-2024,8,168.29,Cash,17.34,1346.32
4266,738,229,6,24-09-2024,8,28.84,Debit Card,12.56,230.72
4267,638,134,88,31-03-2025,7,137.61,Cash,9.81,963.27
4268,410,301,40,05-09-2024,9,112.75,Cash,19.16,1014.75
4269,633,331,85,30-03-2025,3,53.52,Online Payment,0.5,160.56
4270,145,413,76,15-05-2024,5,86.66,Credit Card,13.19,433.3
4271,356,398,89,01-02-2025,7,68.55,Online Payment,16.36,479.85
4272,691,348,38,07-01-2025,5,100.91,Credit Card,14.66,504.55
4273,292,439,20,23-10-2024,8,20.88,Debit Card,13.46,167.04
4274,461,327,62,20-12-2024,7,197.32,Debit Card,8.62,1381.24
4275,735,53,95,30-10-2024,9,86.66,Debit Card,5.42,779.94
4276,40,430,71,09-03-2025,3,249.26,Debit Card,7.78,747.78
4277,130,195,92,25-11-2024,6,194.62,Credit Card,7,1167.72
4278,21,99,33,03-07-2024,1,249,Online Payment,7.88,249
4279,381,191,56,28-02-2025,3,216.33,Cash,14.38,648.99
4280,639,477,59,22-08-2024,5,32.76,Online Payment,1.79,163.8
4281,19,76,19,07-12-2024,6,115.51,Debit Card,10.4,693.06
4282,573,110,19,31-01-2025,1,163.19,Cash,10.41,163.19
4283,906,286,75,06-05-2024,5,187.04,Debit Card,6.54,935.2
4284,611,55,48,22-06-2024,5,122.03,Debit Card,0.93,610.15
4285,515,148,23,30-11-2024,9,98.99,Debit Card,3.46,890.91
4286,844,16,68,02-06-2024,7,218.39,Debit Card,7.33,1528.73
4287,616,465,39,11-01-2025,6,239.73,Credit Card,1.13,1438.38
4288,846,198,54,02-06-2024,3,119.87,Credit Card,3.71,359.61
4289,997,39,61,21-02-2025,8,40.14,Online Payment,9.31,321.12
4290,235,115,28,30-10-2024,7,41.22,Cash,6.42,288.54
4291,358,70,14,19-11-2024,5,183.96,Online Payment,16.73,919.8
4292,567,471,32,07-01-2025,5,148.61,Debit Card,12.86,743.05
4293,600,311,5,08-12-2024,7,71.06,Online Payment,11.99,497.42
4294,285,49,6,30-07-2024,2,102.87,Online Payment,3.71,205.74
4295,181,497,26,10-04-2024,5,93.86,Debit Card,17.71,469.3
4296,622,440,40,14-02-2025,5,98.99,Online Payment,1.02,494.95
4297,830,50,26,25-05-2024,9,194.62,Credit Card,9.67,1751.58
4298,269,11,18,28-09-2024,2,148.61,Debit Card,17.36,297.22
4299,106,96,23,30-03-2025,1,215.93,Debit Card,1.47,215.93
4300,115,247,21,01-07-2024,2,159.03,Online Payment,3.67,318.06
4301,430,138,70,03-10-2024,1,163.19,Credit Card,1.32,163.19
4302,646,162,84,01-11-2024,7,105.19,Debit Card,6.04,736.33
4303,573,368,5,24-08-2024,4,227.62,Cash,14.42,910.48
4304,940,290,32,07-03-2025,9,72.68,Cash,9.07,654.12
4305,132,104,60,16-06-2024,9,168.41,Debit Card,3.93,1515.69
4306,479,235,18,03-04-2024,1,134.02,Debit Card,8.23,134.02
4307,748,189,65,13-11-2024,4,121.71,Cash,3.42,486.84
4308,729,13,77,20-01-2025,1,93.95,Cash,9.49,93.95
4309,41,333,79,15-10-2024,7,113.78,Online Payment,13.68,796.46
4310,147,221,52,28-07-2024,3,249.26,Credit Card,19.75,747.78
4311,75,182,88,27-05-2024,5,141.27,Debit Card,4.72,706.35
4312,979,164,33,20-12-2024,2,69.32,Cash,19.73,138.64
4313,192,328,84,24-01-2025,7,126.67,Credit Card,4.86,886.69
4314,585,180,72,06-04-2024,3,190.16,Debit Card,14.45,570.48
4315,948,128,39,09-10-2024,4,224.75,Credit Card,11.95,899
4316,561,284,96,16-10-2024,8,50.02,Credit Card,11.26,400.16
4317,255,175,62,08-02-2025,3,26.64,Cash,4.1,79.92
4318,369,7,27,04-09-2024,5,179.99,Debit Card,15.47,899.95
4319,774,266,87,25-06-2024,4,39.93,Online Payment,8.45,159.72
4320,466,27,37,18-11-2024,3,73.51,Debit Card,18.66,220.53
4321,589,339,68,17-07-2024,8,199.42,Cash,5.42,1595.36
4322,532,258,74,01-05-2024,1,50.6,Debit Card,7.11,50.6
4323,133,163,90,21-11-2024,5,74.06,Credit Card,5.22,370.3
4324,122,28,77,01-11-2024,3,15.71,Debit Card,13.86,47.13
4325,983,346,94,29-04-2024,4,36.08,Online Payment,10.24,144.32
4326,476,264,51,22-07-2024,8,36.08,Credit Card,16.7,288.64
4327,425,273,29,27-07-2024,5,148.57,Cash,11.87,742.85
4328,887,343,92,09-06-2024,1,36.08,Online Payment,8.35,36.08
4329,251,120,30,03-05-2024,7,248.76,Credit Card,6.74,1741.32
4330,978,42,98,01-03-2025,5,166.57,Cash,11.92,832.85
4331,389,351,56,11-06-2024,2,137.61,Credit Card,2.11,275.22
4332,499,199,83,23-12-2024,1,94.71,Credit Card,13.49,94.71
4333,499,119,92,22-08-2024,8,214.76,Online Payment,8.92,1718.08
4334,699,190,61,14-07-2024,6,124.32,Online Payment,13.73,745.92
4335,269,474,98,27-09-2024,5,214.76,Credit Card,5.26,1073.8
4336,462,17,72,17-05-2024,5,129.05,Debit Card,11.89,645.25
4337,25,374,29,17-08-2024,9,50.82,Cash,4.22,457.38
4338,800,117,10,25-10-2024,3,36.74,Credit Card,1.22,110.22
4339,60,200,38,16-06-2024,5,108.81,Debit Card,9.86,544.05
4340,320,205,21,28-07-2024,1,126.41,Online Payment,13.42,126.41
4341,627,408,96,07-04-2024,5,189.93,Credit Card,18.09,949.65
4342,690,139,23,07-06-2024,3,230.96,Cash,8.64,692.88
4343,661,492,71,24-10-2024,1,108.38,Debit Card,15.19,108.38
4344,528,225,38,30-07-2024,2,116.24,Credit Card,9.53,232.48
4345,932,184,9,08-07-2024,2,152.96,Online Payment,4.96,305.92
4346,707,393,76,20-05-2024,1,120.38,Cash,19.15,120.38
4347,705,371,29,14-02-2025,7,53.5,Debit Card,6.1,374.5
4348,34,173,87,27-08-2024,8,133.13,Credit Card,12.24,1065.04
4349,958,33,87,06-07-2024,7,166.4,Debit Card,0.18,1164.8
4350,294,245,43,16-11-2024,8,207.96,Debit Card,4.28,1663.68
4351,113,482,37,09-11-2024,4,35.64,Cash,1.24,142.56
4352,827,431,67,14-02-2025,8,69.16,Cash,19.68,553.28
4353,538,459,31,31-07-2024,6,149.51,Debit Card,10.49,897.06
4354,450,372,76,21-08-2024,3,88.53,Cash,4.21,265.59
4355,319,152,52,21-09-2024,4,61.96,Credit Card,10.8,247.84
4356,956,431,89,08-03-2025,2,46.45,Credit Card,9.53,92.9
4357,76,157,17,25-11-2024,3,126.93,Credit Card,11.52,380.79
4358,493,313,23,23-05-2024,4,224.94,Debit Card,13.37,899.76
4359,123,272,19,03-10-2024,2,104.34,Cash,5.75,208.68
4360,424,226,95,30-01-2025,9,130.65,Online Payment,11.21,1175.85
4361,232,215,48,15-05-2024,9,89.33,Cash,18.41,803.97
4362,733,289,61,06-05-2024,1,194.62,Debit Card,5.96,194.62
4363,328,356,35,12-04-2024,9,18.09,Cash,4.75,162.81
4364,722,76,35,01-09-2024,6,183.85,Online Payment,18.52,1103.1
4365,312,217,59,17-06-2024,9,125.45,Credit Card,8.67,1129.05
4366,432,435,65,21-10-2024,7,216.33,Cash,13.39,1514.31
4367,86,163,2,21-12-2024,6,232.16,Cash,12.17,1392.96
4368,247,160,84,07-01-2025,3,120.48,Credit Card,14.72,361.44
4369,606,410,34,02-12-2024,3,174.25,Debit Card,16.29,522.75
4370,983,114,99,12-08-2024,8,209.47,Debit Card,15.55,1675.76
4371,718,155,32,27-03-2025,7,110.17,Cash,13.93,771.19
4372,525,264,61,18-03-2025,1,84.63,Debit Card,7.46,84.63
4373,819,274,99,24-09-2024,7,53.5,Debit Card,1.4,374.5
4374,937,116,78,09-06-2024,9,121.44,Cash,1.78,1092.96
4375,189,442,26,22-05-2024,3,168.92,Debit Card,2.42,506.76
4376,443,478,88,05-04-2024,7,162.74,Cash,12.14,1139.18
4377,159,454,41,03-04-2024,8,158.97,Cash,0.08,1271.76
4378,243,153,8,15-02-2025,3,130.05,Debit Card,17.73,390.15
4379,845,129,41,13-04-2024,1,199.42,Cash,2.77,199.42
4380,539,210,12,17-05-2024,1,22.02,Cash,9.6,22.02
4381,743,38,91,22-08-2024,4,111.01,Credit Card,14.02,444.04
4382,130,458,99,09-06-2024,1,244.56,Online Payment,10.69,244.56
4383,301,464,8,18-03-2025,2,121.44,Online Payment,10.21,242.88
4384,602,117,72,15-03-2025,8,53.5,Cash,2.51,428
4385,406,142,97,12-12-2024,7,189.3,Online Payment,4.16,1325.1
4386,90,35,73,25-03-2025,3,113.24,Online Payment,5.84,339.72
4387,747,225,32,11-09-2024,1,217.37,Credit Card,0.21,217.37
4388,258,165,70,24-07-2024,6,46.53,Online Payment,4.53,279.18
4389,535,8,28,14-12-2024,8,69.86,Debit Card,3.63,558.88
4390,343,207,19,29-03-2025,5,91.29,Online Payment,3.46,456.45
4391,737,151,13,27-07-2024,4,113.43,Cash,5.88,453.72
4392,69,37,12,16-07-2024,6,175.92,Debit Card,7.3,1055.52
4393,939,468,34,28-07-2024,5,120.18,Credit Card,5.67,600.9
4394,83,327,49,07-04-2024,9,121.44,Debit Card,19.8,1092.96
4395,988,307,76,15-09-2024,3,22.02,Credit Card,18.69,66.06
4396,526,209,31,20-11-2024,5,209.37,Credit Card,2.38,1046.85
4397,75,439,82,16-12-2024,7,187.56,Online Payment,7.78,1312.92
4398,94,153,100,18-01-2025,9,145.1,Cash,9.7,1305.9
4399,28,124,8,01-09-2024,8,160.2,Online Payment,4.22,1281.6
4400,718,49,52,21-07-2024,2,144.08,Cash,15.79,288.16
4401,569,240,68,16-12-2024,4,143.24,Online Payment,19.9,572.96
4402,410,22,13,02-03-2025,9,134.02,Debit Card,17.39,1206.18
4403,247,267,80,05-12-2024,4,36.74,Debit Card,7.83,146.96
4404,667,128,77,22-01-2025,8,53.23,Credit Card,0.13,425.84
4405,250,285,74,28-01-2025,9,95.66,Cash,17.99,860.94
4406,474,229,80,17-07-2024,7,105.84,Credit Card,13.49,740.88
4407,537,25,63,22-11-2024,9,149.51,Credit Card,5.11,1345.59
4408,512,84,71,08-12-2024,5,23.03,Cash,5.87,115.15
4409,484,211,72,08-05-2024,6,113.77,Credit Card,2.85,682.62
4410,262,359,88,25-06-2024,5,88.98,Debit Card,15.31,444.9
4411,672,370,67,28-12-2024,9,215.98,Credit Card,16.95,1943.82
4412,954,283,64,18-06-2024,5,72.59,Cash,14.59,362.95
4413,602,197,22,24-12-2024,2,43.06,Cash,8.1,86.12
4414,852,203,84,24-10-2024,8,15.2,Debit Card,0.92,121.6
4415,974,268,44,08-07-2024,3,248.71,Credit Card,5.94,746.13
4416,366,200,64,08-01-2025,8,143.24,Cash,0.3,1145.92
4417,522,387,70,12-03-2025,8,234.18,Credit Card,8.12,1873.44
4418,71,307,66,31-12-2024,3,72.59,Online Payment,19.24,217.77
4419,860,499,97,29-03-2025,5,121.93,Debit Card,8.45,609.65
4420,403,40,90,08-11-2024,1,58.62,Credit Card,17.56,58.62
4421,649,39,24,19-03-2025,8,120.48,Online Payment,8.24,963.84
4422,861,131,93,09-01-2025,8,42.82,Online Payment,12.18,342.56
4423,871,63,100,22-06-2024,6,135.63,Online Payment,17.88,813.78
4424,592,472,13,05-11-2024,4,108.82,Debit Card,14.35,435.28
4425,530,370,18,15-05-2024,1,111.01,Cash,15.86,111.01
4426,386,281,18,05-06-2024,6,29.81,Debit Card,13.09,178.86
4427,591,285,51,30-04-2024,4,121.71,Online Payment,14.19,486.84
4428,829,389,5,28-09-2024,6,123.05,Debit Card,6.41,738.3
4429,98,252,49,22-04-2024,7,72.59,Online Payment,10.79,508.13
4430,813,208,59,01-10-2024,4,29.68,Debit Card,3.69,118.72
4431,71,492,74,21-03-2025,4,49.38,Cash,3.26,197.52
4432,851,142,50,13-04-2024,5,12,Online Payment,5.94,60
4433,965,476,86,05-09-2024,6,94.71,Debit Card,15.57,568.26
4434,577,207,20,30-08-2024,6,127.48,Online Payment,13.28,764.88
4435,767,227,23,31-01-2025,1,72.38,Online Payment,17.56,72.38
4436,641,20,12,09-07-2024,2,174.45,Cash,19.98,348.9
4437,1,194,11,27-08-2024,2,95.96,Cash,0.53,191.92
4438,516,77,64,27-03-2025,9,134.06,Debit Card,15.03,1206.54
4439,879,95,72,02-10-2024,4,50.82,Debit Card,16.31,203.28
4440,699,226,85,20-07-2024,8,158.65,Cash,6.51,1269.2
4441,504,486,19,27-04-2024,2,192.42,Debit Card,17.68,384.84
4442,939,186,70,02-01-2025,7,165.77,Credit Card,5.82,1160.39
4443,314,490,38,07-05-2024,3,18.09,Online Payment,4.15,54.27
4444,234,301,22,06-10-2024,9,231.84,Online Payment,1.5,2086.56
4445,831,361,36,06-09-2024,1,75.06,Cash,19.87,75.06
4446,337,416,27,18-10-2024,5,168.41,Cash,12.86,842.05
4447,475,82,62,03-09-2024,6,206.01,Cash,18.32,1236.06
4448,840,422,33,03-07-2024,2,203.04,Online Payment,18.9,406.08
4449,45,3,71,14-03-2025,6,145.1,Credit Card,7.03,870.6
4450,616,134,52,24-01-2025,7,75.85,Debit Card,3.1,530.95
4451,436,166,9,02-09-2024,1,51.83,Credit Card,6.89,51.83
4452,785,283,39,10-01-2025,2,69.95,Online Payment,8.59,139.9
4453,459,178,18,19-09-2024,8,103.1,Cash,14.68,824.8
4454,425,168,79,20-01-2025,9,236.84,Online Payment,12.26,2131.56
4455,974,19,22,06-12-2024,7,75.51,Online Payment,16.21,528.57
4456,979,311,15,01-04-2024,3,100.91,Online Payment,9.97,302.73
4457,607,76,97,25-07-2024,1,133.3,Credit Card,5.83,133.3
4458,428,50,95,07-03-2025,3,90.89,Online Payment,9.13,272.67
4459,971,23,98,05-02-2025,4,175.92,Cash,0.68,703.68
4460,492,333,50,29-01-2025,5,202.34,Debit Card,0.24,1011.7
4461,691,499,3,04-07-2024,2,42.82,Cash,5.38,85.64
4462,547,373,24,06-01-2025,1,37.54,Cash,9.89,37.54
4463,80,352,4,24-05-2024,1,119.59,Credit Card,1.63,119.59
4464,526,375,72,23-08-2024,5,126.41,Cash,17.42,632.05
4465,794,83,72,30-11-2024,4,108.81,Online Payment,2.46,435.24
4466,943,408,91,17-02-2025,3,123.05,Cash,7.25,369.15
4467,982,341,5,30-12-2024,6,247.1,Cash,13.25,1482.6
4468,774,180,56,04-09-2024,5,74.06,Debit Card,7.14,370.3
4469,579,245,4,16-04-2024,9,49,Cash,9.01,441
4470,924,436,1,16-03-2025,5,130.29,Online Payment,3.14,651.45
